,id,lat,lon,Name
1343,57339,30.95,108.68,云阳县
1344,57348,31.02,109.53,奉节县
1345,57349,31.07,109.87,巫山县
1346,57345,31.4,109.62,巫溪县
1347,57438,29.98,108.12,石柱土家族自治县
1348,57635,28.45,108.98,秀山土家族苗族自治县
1349,57633,28.83,108.77,酉阳土家族苗族自治县
1350,57537,29.3,108.17,彭水苗族土家族自治县
1351,56286,30.55,104.25,龙泉驿区
1352,56290,30.83,104.15,新都区
1353,56187,30.7,103.83,温江区
1354,56296,30.85,104.43,金堂县
1355,56288,30.58,103.92,双流县
1356,56272,30.82,103.88,郫县
1357,56285,30.6,103.52,大邑县
1358,56281,30.18,103.5,蒲江县
1359,56276,30.45,103.82,新津县
1360,56188,31.0,103.67,都江堰市
1361,56189,30.98,103.93,彭州市
1362,56284,30.42,103.48,邛崃市
1363,56181,30.63,103.67,崇州市
1364,56396,29.35,104.77,自贡市
1365,56394,29.45,104.43,荣县
1366,56399,29.18,104.98,富顺县
1367,56674,26.5,101.73,仁和区
1368,56670,26.9,102.12,米易县
1369,56665,26.68,101.85,盐边县
1370,57604,28.78,105.38,纳溪区
1371,57508,29.15,105.37,泸县
1372,57603,28.82,105.83,合江县
1373,57608,28.17,105.43,叙永县
1374,57605,28.03,105.82,古蔺县
1375,56199,31.03,104.68,中江县
1376,56291,30.97,104.28,广汉市
1377,56197,31.13,104.18,什邡市
1378,56186,31.33,104.2,绵竹市
1379,57307,31.1,105.08,三台县
1380,57308,31.22,105.38,盐亭县
1381,56190,31.55,104.55,安县
1382,57304,31.67,105.17,梓潼县
1383,56194,31.83,104.47,北川羌族自治县
1384,56193,32.42,104.52,平武县
1385,56195,31.78,104.73,江油市
1386,57217,32.23,106.28,旺苍县
1387,57204,32.58,105.23,青川县
1388,57208,32.02,105.47,剑阁县
1389,57303,31.73,105.92,苍溪县
1390,57402,30.77,105.7,蓬溪县
1391,57401,30.87,105.22,射洪县
1392,57503,29.62,105.12,东兴区
1393,56395,29.52,104.67,威远县
1394,56393,29.77,104.85,资中县
1395,57507,29.33,105.3,隆昌县
1396,56389,29.2,103.95,犍为县
1397,56390,29.67,104.07,井研县
1398,56382,29.73,103.6,夹江县
1399,56490,28.95,103.9,沐川县
1400,56387,29.23,103.27,峨边彝族自治县
1401,56480,28.83,103.55,马边彝族自治县
1402,56385,29.52,103.33,峨眉山市
1403,57411,30.78,106.1,高坪区
1404,57314,31.35,106.07,南部县
1405,57318,31.07,106.55,营山县
1406,57317,31.03,106.42,蓬安县
1407,57315,31.53,106.4,仪陇县
1408,57309,30.98,105.88,西充县
1409,57306,31.58,105.97,阆中市
1410,56297,30.02,104.15,仁寿县
1411,56289,30.2,103.87,彭山县
1412,56380,29.92,103.37,洪雅县
1413,56381,30.02,103.52,丹棱县
1414,56383,29.83,103.83,青神县
1415,56493,28.85,104.97,南溪县
1416,57600,28.72,105.07,江安县
1417,56593,28.58,104.92,长宁县
1418,56592,28.43,104.52,高县
1419,56499,28.38,104.78,珙县
1420,56498,28.17,104.5,筠连县
1421,56496,28.32,105.23,兴文县
1422,56494,28.65,104.15,屏山县
1423,57414,30.55,106.45,岳池县
1424,57417,30.35,106.28,武胜县
1425,57416,30.33,106.93,邻水县
1426,57328,31.2,107.5,达县
1427,57326,31.37,107.72,宣汉县
1428,57329,31.08,107.85,开江县
1429,57420,30.75,107.2,大竹县
1430,57413,30.85,106.97,渠县
1431,57237,32.07,108.03,万源市
1432,56280,30.08,103.12,名山县
1433,56373,29.78,102.85,荥经县
1434,56376,29.35,102.68,汉源县
1435,56378,29.23,102.35,石棉县
1436,56278,30.07,102.77,天全县
1437,56279,30.15,102.93,芦山县
1438,56273,30.38,102.82,宝兴县
1439,57320,31.93,107.23,通江县
1440,57216,32.35,106.83,南江县
1441,57324,31.58,107.08,平昌县
1442,57408,30.12,105.35,安岳县
1443,57407,30.28,105.03,乐至县
1444,56295,30.38,104.55,简阳市
1445,56183,31.47,103.58,汶川县
1446,56184,31.43,103.17,理县
1447,56180,31.68,103.85,茂县
1448,56182,32.65,103.57,松潘县
1449,56097,33.27,104.23,九寨沟县
1450,56168,31.48,102.07,金川县
1451,56178,31.0,102.35,小金县
1452,56185,32.08,102.98,黑水县
1453,56172,31.9,102.23,马尔康县
1454,56164,32.27,100.98,壤塘县
1455,56171,32.9,101.7,阿坝县
1456,56079,33.58,102.97,若尔盖县
1457,56173,32.8,102.55,红原县
1458,56374,30.05,101.97,康定县
1459,56371,29.92,102.23,泸定县
1460,56263,30.88,101.88,丹巴县
1461,56462,29.0,101.5,九龙县
1462,56267,30.03,101.02,雅江县
1463,56167,30.98,101.12,道孚县
1464,56158,31.4,100.67,炉霍县
1465,56146,31.62,100.0,甘孜县
1466,56251,30.93,100.32,新龙县
1467,56144,31.8,98.58,德格县
1468,56147,31.22,98.83,白玉县
1469,56038,32.98,98.1,石渠县
1470,56152,32.28,100.33,色达县
1471,56257,30.0,100.27,理塘县
1472,56247,30.0,99.1,巴塘县
1473,56443,28.93,99.8,乡城县
1474,56357,29.05,100.3,稻城县
1475,56441,28.72,99.28,得荣县
1476,56571,27.9,102.27,西昌市
1477,56459,27.93,101.27,木里藏族自治县
1478,56565,27.43,101.52,盐源县
1479,56569,27.42,102.18,德昌县
1480,56671,26.65,102.25,会理县
1481,56675,26.65,102.58,会东县
1482,56578,27.07,102.75,宁南县
1483,56575,27.37,102.55,普格县
1484,56580,27.72,102.8,布拖县
1485,56584,27.7,103.25,金阳县
1486,56479,28.0,102.85,昭觉县
1487,56478,28.3,102.43,喜德县
1488,56474,28.55,102.17,冕宁县
1489,56475,28.65,102.52,越西县
1490,56473,28.95,102.77,甘洛县
1491,56487,28.33,103.13,美姑县
1492,56485,28.27,103.58,雷波县
1493,57914,26.42,106.67,花溪区
1494,57915,26.63,106.77,乌当区
1495,57911,26.67,106.65,白云区
1496,57719,27.07,106.97,开阳县
1497,57718,27.1,106.73,息烽县
1498,57811,26.85,106.6,修文县
1499,57813,26.57,106.47,清镇市
1500,57807,26.2,105.47,六枝特区
1501,56693,26.58,104.87,水城县
1502,56793,25.72,104.47,盘县
1503,57712,27.44,106.57,汇川区
1504,57717,27.53,106.82,遵义县
1505,57606,28.13,106.83,桐梓县
1506,57720,27.88,107.17,绥阳县
1507,57625,28.55,107.45,正安县
1508,57623,28.88,107.6,道真仡佬族苗族自治县
1509,57634,28.52,107.88,务川仡佬族苗族自治县
1510,57723,27.98,107.72,凤冈县
1511,57722,27.77,107.47,湄潭县
1512,57729,27.23,107.88,余庆县
1513,57614,28.33,106.22,习水县
1514,57609,28.58,105.7,赤水市
1515,57710,27.8,106.4,仁怀市
1516,57814,26.42,106.27,平坝县
1517,57808,26.32,105.75,普定县
1518,57809,26.05,105.77,镇宁布依族苗族自治县
1519,57903,25.93,105.6,关岭布依族苗族自治县
1520,57910,25.77,106.08,紫云苗族布依族自治县
1521,57736,27.7,108.85,江口县
1522,57739,27.23,108.88,玉屏侗族自治县
1523,57734,27.57,108.23,石阡县
1524,57731,27.95,108.25,思南县
1525,57732,28.02,108.4,印江土家族苗族自治县
1526,57637,28.25,108.12,德江县
1527,57636,28.57,108.5,沿河土家族自治县
1528,57647,28.15,109.18,松桃苗族自治县
1529,57742,27.52,109.2,万山特区
1530,57902,25.43,105.18,兴仁县
1531,56792,25.78,104.97,普安县
1532,57900,25.83,105.22,晴隆县
1533,57905,25.4,105.63,贞丰县
1534,57906,25.18,106.08,望谟县
1535,57909,24.98,105.82,册亨县
1536,57908,25.12,105.48,安龙县
1537,57708,27.15,105.6,大方县
1538,57803,27.03,106.02,黔西县
1539,57714,27.47,106.23,金沙县
1540,57805,26.68,105.77,织金县
1541,57800,26.77,105.37,纳雍县
1542,56691,26.87,104.28,威宁彝族回族苗族自治
1543,56598,27.13,104.73,赫章县
1544,57822,26.9,107.9,黄平县
1545,57737,27.03,108.12,施秉县
1546,57832,26.97,108.67,三穗县
1547,57738,27.05,108.42,镇远县
1548,57735,27.18,108.82,岑巩县
1549,57840,26.9,109.2,天柱县
1550,57844,26.68,109.18,锦屏县
1551,57835,26.72,108.43,剑河县
1552,57834,26.68,108.3,台江县
1553,57839,26.23,109.15,黎平县
1554,57932,25.97,108.53,榕江县
1555,57936,25.75,108.92,从江县
1556,57837,26.4,108.07,雷山县
1557,57828,26.5,107.58,麻江县
1558,57829,26.2,107.8,丹寨县
1559,57821,26.7,107.5,福泉市
1560,57926,25.42,107.88,荔波县
1561,57824,26.58,107.23,贵定县
1562,57728,27.07,107.47,瓮安县
1563,57922,25.83,107.55,独山县
1564,57921,25.83,107.32,平塘县
1565,57916,25.43,106.77,罗甸县
1566,57818,26.03,106.45,长顺县
1567,57913,26.45,106.98,龙里县
1568,57912,26.13,106.63,惠水县
1569,57923,25.98,107.87,三都水族自治县
1570,56688,26.1,103.17,东川区
1571,56882,24.88,102.8,呈贡县
1572,56871,24.65,102.6,晋宁县
1573,56772,25.23,102.5,富民县
1574,56880,24.92,103.17,宜良县
1575,56881,24.73,103.27,石林彝族自治县
1576,56785,25.33,103.03,嵩明县
1577,56775,25.55,102.45,禄劝彝族苗族自治县
1578,56781,25.55,103.27,寻甸回族彝族自治县
1579,56863,24.93,102.48,安宁市
1580,56782,25.42,103.55,马龙县
1581,56788,25.03,103.67,陆良县
1582,56883,24.83,103.98,师宗县
1583,56891,24.98,104.32,罗平县
1584,56790,25.67,104.25,富源县
1585,56684,26.42,103.28,会泽县
1586,56786,25.58,103.83,沾益县
1587,56697,26.22,104.08,宣威市
1588,56876,24.28,102.77,江川县
1589,56873,24.67,102.9,澄江县
1590,56878,24.13,102.75,通海县
1591,56879,24.2,102.92,华宁县
1592,56870,24.67,102.17,易门县
1593,56898,24.18,102.4,峨山彝族自治县
1594,56869,24.07,101.97,新平彝族傣族自治县
1595,56966,23.6,101.98,元江哈尼族彝族傣族自
1596,56842,24.73,99.18,施甸县
1597,56739,25.02,98.5,腾冲县
1598,56841,24.6,98.68,龙陵县
1599,56843,24.83,99.62,昌宁县
1600,56585,27.18,103.53,鲁甸县
1601,56673,26.92,102.92,巧家县
1602,56497,28.1,104.23,盐津县
1603,56582,27.75,103.9,大关县
1604,56489,28.23,103.63,永善县
1605,56483,28.6,103.95,绥江县
1606,56595,27.43,104.87,镇雄县
1607,56594,27.63,104.05,彝良县
1608,56596,27.85,105.05,威信县
1609,56652,26.68,100.75,永胜县
1610,56664,26.63,101.27,华坪县
1611,56567,27.3,100.85,宁蒗彝族自治县
1612,56961,23.03,101.05,普洱哈尼族彝族自治县
1613,56962,23.42,101.67,墨江哈尼族自治县
1614,56856,24.47,100.87,景东彝族自治县
1615,56952,23.5,100.7,景谷傣族彝族自治县
1616,56867,23.98,101.12,镇沅彝族哈尼族拉祜族
1617,56977,22.58,101.85,江城哈尼族彝族自治县
1618,56949,22.32,99.6,孟连傣族拉祜族佤族自
1619,56954,22.57,99.93,澜沧拉祜族自治县
1620,56948,22.63,99.6,西盟佤族自治县
1621,56846,24.58,99.93,凤庆县
1622,56854,24.45,100.13,云县
1623,56849,24.03,99.23,永德县
1624,56839,23.77,98.82,镇康县
1625,56950,23.47,99.8,双江拉祜族佤族布朗族
1626,56946,23.55,99.4,耿马傣族佤族自治县
1627,56944,23.15,99.27,沧源佤族自治县
1628,56862,24.68,101.6,双柏县
1629,56766,25.33,101.52,牟定县
1630,56767,25.18,101.28,南华县
1631,56764,25.53,101.23,姚安县
1632,56761,25.72,101.32,大姚县
1633,56669,26.05,101.67,永仁县
1634,56763,25.73,101.87,元谋县
1635,56774,25.53,102.42,武定县
1636,56777,25.15,102.07,禄丰县
1637,56982,23.7,103.25,开远市
1638,56985,23.38,103.38,蒙自县
1639,56986,22.98,103.68,屏边苗族自治县
1640,56973,23.62,102.83,建水县
1641,56970,23.7,102.48,石屏县
1642,56885,24.4,103.45,弥勒县
1643,56886,24.53,103.77,泸西县
1644,56976,23.23,102.83,元阳县
1645,56975,23.37,102.43,红河县
1646,56987,22.78,103.23,金平苗族瑶族傣族自治
1647,56978,23.0,102.42,绿春县
1648,56989,22.5,103.95,河口瑶族自治县
1649,56994,23.38,104.25,文山县
1650,56991,23.62,104.33,砚山县
1651,56992,23.45,104.7,西畴县
1652,56996,23.13,104.7,麻栗坡县
1653,56995,23.03,104.42,马关县
1654,56889,24.05,104.17,丘北县
1655,59007,24.07,105.07,广南县
1656,59205,23.65,105.63,富宁县
1657,56959,22.0,100.78,景洪市
1658,56958,21.92,100.42,勐海县
1659,56969,21.48,101.57,勐腊县
1660,56745,25.68,99.95,漾濞彝族自治县
1661,56756,25.48,100.58,祥云县
1662,56752,25.83,100.57,宾川县
1663,56755,25.35,100.48,弥渡县
1664,56851,25.05,100.53,南涧彝族自治县
1665,56757,25.27,100.28,巍山彝族回族自治县
1666,56746,25.47,99.52,永平县
1667,56742,25.9,99.37,云龙县
1668,56649,26.12,99.97,洱源县
1669,56646,26.53,99.92,剑川县
1670,56654,26.58,100.18,鹤庆县
1671,56844,24.43,98.58,潞西市
1672,56836,24.7,97.95,盈江县
1673,56835,24.07,97.82,陇川县
1674,56741,25.98,98.82,泸水县
1675,56641,26.9,98.87,福贡县
1676,56533,27.75,98.67,贡山独龙族怒族自治县
1677,56645,26.42,99.42,兰坪白族普米族自治县
1678,56543,27.83,99.7,香格里拉县
1679,56444,28.48,98.92,德钦县
1680,56548,27.17,99.28,维西傈僳族自治县
1681,55493,30.48,91.1,当雄县
1682,55585,29.43,90.17,尼木县
1683,55593,29.85,91.73,墨竹工卡县
1684,56137,31.15,97.17,昌都县
1685,56128,31.22,96.6,类乌齐县
1686,56116,31.42,95.6,丁青县
1687,56228,30.05,96.92,八宿县
1688,56331,29.67,97.83,左贡县
1689,56342,29.68,98.6,芒康县
1690,56223,30.75,95.83,洛隆县
1691,55589,29.3,90.98,贡嘎县
1692,55597,29.03,91.68,琼结县
1693,56307,29.15,92.58,加查县
1694,55696,28.42,92.47,隆子县
1695,55690,27.98,91.95,错那县
1696,55681,28.97,90.4,浪卡子县
1697,55572,29.68,89.1,南木林县
1698,55680,28.92,89.6,江孜县
1699,55664,28.63,87.08,定日县
1700,55569,29.08,87.6,拉孜县
1701,55655,28.18,85.97,聂拉木县
1702,55299,31.48,92.07,那曲县
1703,56202,30.67,93.28,嘉黎县
1704,56109,31.48,93.78,比如县
1705,55294,32.35,91.1,安多县
1706,55472,30.95,88.63,申扎县
1707,56106,31.88,93.78,索县
1708,55279,31.38,90.02,班戈县
1709,55437,30.28,81.25,普兰县
1710,55248,32.15,84.42,改则县
1711,56312,29.67,94.33,林芝县
1712,56317,29.22,94.22,米林县
1713,56227,29.87,95.77,波密县
1714,56434,28.65,97.47,察隅县
1715,57044,34.4,109.23,临潼区
1716,57039,34.15,108.92,长安区
1717,57047,34.17,109.32,蓝田县
1718,57032,34.1,108.2,周至县
1719,57132,34.12,108.62,户县
1720,57040,34.52,109.08,高陵县
1721,53945,35.43,109.07,宜君县
1722,57025,34.52,107.38,凤翔县
1723,57024,34.45,107.65,岐山县
1724,57026,34.37,107.88,扶风县
1725,57027,34.27,107.73,眉县
1726,57003,34.9,106.83,陇县
1727,57021,34.65,107.13,千阳县
1728,57022,34.68,107.78,麟游县
1729,57113,33.9,106.53,凤县
1730,57028,34.03,107.32,太白县
1731,57048,34.4,108.72,秦都区
1732,57123,34.17,108.04,杨凌区
1733,57041,34.63,108.92,三原县
1734,57033,34.55,108.82,泾阳县
1735,57035,34.55,108.23,乾县
1736,57029,34.5,108.48,礼泉县
1737,57030,34.7,108.15,永寿县
1738,57023,35.03,108.1,彬县
1739,53929,35.2,107.8,长武县
1740,53938,35.17,108.3,旬邑县
1741,57031,34.82,108.55,淳化县
1742,57034,34.25,108.22,武功县
1743,57038,34.28,108.45,兴平市
1744,57049,34.52,109.73,华县
1745,57054,34.55,110.23,潼关县
1746,57043,34.8,109.97,大荔县
1747,53950,35.23,110.15,合阳县
1748,53949,35.18,109.92,澄城县
1749,53948,34.95,109.58,蒲城县
1750,53941,35.18,109.58,白水县
1751,57042,34.78,109.18,富平县
1752,53955,35.47,110.45,韩城市
1753,57055,34.55,110.08,华阴市
1754,53854,36.58,110.07,延长县
1755,53850,36.88,110.18,延川县
1756,53748,37.18,109.7,子长县
1757,53841,36.88,109.32,安塞县
1758,53832,36.77,108.77,志丹县
1759,53738,36.92,108.17,吴旗县
1760,53848,36.27,109.35,甘泉县
1761,53931,36.0,109.38,富县
1762,53942,35.82,109.5,洛川县
1763,53857,36.07,110.18,宜川县
1764,53946,35.6,109.82,黄龙县
1765,53944,35.72,109.25,黄陵县
1766,57213,33.0,106.93,南郑县
1767,57128,33.17,107.33,城固县
1768,57126,33.22,107.55,洋县
1769,57129,32.98,107.72,西乡县
1770,57119,33.17,106.7,勉县
1771,57211,32.83,106.25,宁强县
1772,57106,33.32,106.15,略阳县
1773,57238,32.53,107.9,镇巴县
1774,57124,33.63,106.93,留坝县
1775,57134,33.52,107.98,佛坪县
1776,53651,38.82,110.43,神木县
1777,53567,39.03,111.08,府谷县
1778,53740,37.93,109.23,横山县
1779,53735,37.62,108.8,靖边县
1780,53725,37.58,107.58,定边县
1781,53754,37.5,110.22,绥德县
1782,53750,37.77,110.18,米脂县
1783,53658,38.03,110.48,佳县
1784,53756,37.52,110.72,吴堡县
1785,53757,37.12,110.12,清涧县
1786,53751,37.6,110.05,子洲县
1787,57233,32.9,108.5,汉阴县
1788,57232,33.05,108.27,石泉县
1789,57137,33.32,108.32,宁陕县
1790,57231,32.53,108.53,紫阳县
1791,57247,32.32,108.9,岚皋县
1792,57248,32.4,109.33,平利县
1793,57343,31.9,109.53,镇坪县
1794,57242,32.85,109.37,旬阳县
1795,57254,32.82,110.12,白河县
1796,57057,34.1,110.15,洛南县
1797,57153,33.68,110.33,丹凤县
1798,57154,33.53,110.9,商南县
1799,57155,33.55,109.87,山阳县
1800,57144,33.43,109.15,镇安县
1801,57140,33.67,109.12,柞水县
1802,52885,36.75,103.25,永登县
1803,52884,36.35,103.93,皋兰县
1804,52983,35.87,104.15,榆中县
1805,52674,38.23,101.97,永昌县
1806,52895,36.57,104.68,靖远县
1807,52993,35.68,105.07,会宁县
1808,52797,37.18,104.05,景泰县
1809,57011,34.75,106.15,清水县
1810,57002,34.85,105.65,秦安县
1811,57001,34.75,105.33,甘谷县
1812,57004,34.73,104.88,武山县
1813,57012,34.98,106.2,张家川回族自治县
1814,52681,38.63,103.08,民勤县
1815,52784,37.48,102.9,古浪县
1816,52881,36.59,103.11,天祝藏族自治县
1817,52643,38.83,99.62,肃南裕固族自治县
1818,52656,38.45,100.82,民乐县
1819,52557,39.15,100.17,临泽县
1820,52546,39.37,99.83,高台县
1821,52661,38.8,101.08,山丹县
1822,53915,35.55,106.67,崆峒区
1823,53926,35.33,107.35,泾川县
1824,53924,35.07,107.62,灵台县
1825,53928,35.3,107.02,崇信县
1826,53927,35.2,106.62,华亭县
1827,53917,35.22,106.05,庄浪县
1828,53906,35.52,105.72,静宁县
1829,52447,40.0,98.9,金塔县
1830,52515,39.52,94.88,肃北蒙古族自治县
1831,52418,40.15,94.68,敦煌市
1832,53923,35.73,107.63,西峰区
1833,53829,35.98,107.9,庆城县
1834,53821,36.58,107.3,环县
1835,53930,36.45,107.98,华池县
1836,53934,35.82,108.02,合水县
1837,53935,35.5,108.35,正宁县
1838,53937,35.52,107.92,宁县
1839,53925,35.68,107.18,镇原县
1840,52995,35.58,104.62,安定区
1841,53908,35.22,105.23,通渭县
1842,56092,35.0,104.65,陇西县
1843,52998,35.13,104.2,渭源县
1844,52986,35.35,103.85,临洮县
1845,56091,34.85,104.45,漳县
1846,56093,34.43,104.02,岷县
1847,56096,33.4,104.92,武都区
1848,57102,33.75,105.72,成县
1849,56192,32.95,104.67,文县
1850,56095,34.03,104.38,宕昌县
1851,57105,33.33,105.6,康县
1852,57008,34.03,105.3,西和县
1853,57007,34.18,105.18,礼县
1854,57110,33.78,106.08,徽县
1855,57111,33.92,106.3,两当县
1856,52988,35.37,103.72,康乐县
1857,52980,35.97,103.3,永靖县
1858,52982,35.48,103.57,广河县
1859,52985,35.42,103.33,和政县
1860,52981,35.67,103.4,东乡族自治县
1861,56081,34.7,103.35,临潭县
1862,56082,34.58,103.5,卓尼县
1863,56094,33.78,104.37,舟曲县
1864,56084,34.07,103.22,迭部县
1865,56074,34.0,102.08,玛曲县
1866,56071,34.58,102.5,碌曲县
1867,52978,35.2,102.52,夏河县
1868,52862,36.95,101.68,大通回族土族自治县
1869,52869,36.52,101.57,湟中县
1870,52855,36.68,101.23,湟源县
1871,52875,36.5,102.1,平安县
1872,52876,36.32,102.85,民和回族土族自治县
1873,52874,36.48,102.38,乐都县
1874,52863,36.82,101.95,互助土族自治县
1875,52877,36.1,102.27,化隆回族自治县
1876,52972,35.83,102.55,循化撒拉族自治县
1877,52765,37.38,101.62,门源回族自治县
1878,52657,38.18,100.25,祁连县
1879,52853,36.92,100.98,海晏县
1880,52754,37.33,100.13,刚察县
1881,52974,35.52,102.02,同仁县
1882,52963,35.93,102.03,尖扎县
1883,52968,35.03,101.47,泽库县
1884,56065,34.73,101.6,河南蒙古族自治县
1885,52856,36.27,100.62,共和县
1886,52957,35.25,100.58,同德县
1887,52868,36.03,101.43,贵德县
1888,52943,35.58,99.98,兴海县
1889,52955,35.58,100.75,贵南县
1890,56043,34.47,100.25,玛沁县
1891,56151,32.93,100.75,班玛县
1892,56045,33.97,99.9,甘德县
1893,56046,33.75,99.65,达日县
1894,56067,33.43,101.48,久治县
1895,56033,34.92,98.22,玛多县
1896,56029,33.02,97.02,玉树县
1897,56018,32.9,95.3,杂多县
1898,56016,33.85,95.6,治多县
1899,56125,32.2,96.48,囊谦县
1900,56021,34.13,95.78,曲麻莱县
1901,52818,36.42,94.9,格尔木市
1902,52737,37.37,97.37,德令哈市
1903,52833,36.92,98.48,乌兰县
1904,52836,36.3,98.1,都兰县
1905,52745,37.3,99.03,天峻县
1906,53618,38.28,106.25,永宁县
1907,53610,38.57,106.35,贺兰县
1908,53619,38.12,106.3,灵武市
1909,53519,39.22,106.77,惠农区
1910,53611,38.9,106.55,平罗县
1911,53723,37.8,107.38,盐池县
1912,53810,36.97,105.9,同心县
1913,53617,38.03,106.08,青铜峡市
1914,53903,35.97,105.72,西吉县
1915,53914,35.62,106.12,隆德县
1916,53916,35.5,106.32,泾源县
1917,53913,35.51,106.37,彭阳县
1918,53705,37.48,105.68,中宁县
1919,53806,36.57,105.65,海原县
1920,51477,43.35,88.32,达坂城区
1921,51243,45.62,84.85,克拉玛依市
1922,51573,42.93,89.2,吐鲁番市
1923,51581,42.85,90.23,鄯善县
1924,51571,42.8,88.63,托克逊县
1925,52101,43.6,93.05,巴里坤哈萨克自治县
1926,52118,43.27,94.7,伊吾县
1927,51377,44.17,87.92,阜康市
1928,51369,43.97,87.65,米泉市
1929,51367,44.13,86.82,呼图壁县
1930,51359,44.32,86.2,玛纳斯县
1931,51379,44.02,89.57,奇台县
1932,51378,44.02,89.17,吉木萨尔县
1933,51482,43.83,90.28,木垒哈萨克自治县
1934,51334,44.6,82.9,精河县
1935,51330,44.97,81.02,温泉县
1936,51656,41.75,86.13,库尔勒市
1937,51642,41.78,84.25,轮台县
1938,51655,41.35,86.27,尉犁县
1939,51777,39.03,88.17,若羌县
1940,51855,38.15,85.55,且末县
1941,51567,42.08,86.57,焉耆回族自治县
1942,51559,42.32,86.4,和静县
1943,51568,42.25,86.8,和硕县
1944,51629,41.27,80.23,温宿县
1945,51644,41.72,82.97,库车县
1946,51639,41.23,82.78,沙雅县
1947,51636,41.53,82.62,新和县
1948,51633,41.78,81.9,拜城县
1949,51627,41.22,79.23,乌什县
1950,51722,40.65,80.4,阿瓦提县
1951,51720,40.5,79.05,柯坪县
1952,51708,39.15,75.95,阿克陶县
1953,51711,40.93,78.45,阿合奇县
1954,51705,39.72,75.25,乌恰县
1955,51802,38.93,76.17,英吉沙县
1956,51815,38.2,77.27,泽普县
1957,51811,38.43,77.27,莎车县
1958,51814,37.92,77.4,叶城县
1959,51810,38.92,77.63,麦盖提县
1960,51717,39.25,76.78,岳普湖县
1961,51707,39.5,76.73,伽师县
1962,51716,39.8,78.57,巴楚县
1963,51804,37.77,75.23,塔什库尔干塔吉克自治
1964,51827,37.28,79.72,墨玉县
1965,51818,37.62,78.28,皮山县
1966,51829,37.08,80.17,洛浦县
1967,51826,37.02,80.8,策勒县
1968,51931,36.85,81.65,于田县
1969,51839,37.07,82.72,民丰县
1970,51434,43.97,81.53,伊宁县
1971,51430,43.83,81.15,察布查尔锡伯自治县
1972,51329,44.05,80.85,霍城县
1973,51435,43.47,82.23,巩留县
1974,51436,43.45,83.3,新源县
1975,51437,43.15,81.13,昭苏县
1976,51438,43.18,81.77,特克斯县
1977,51433,43.8,82.52,尼勒克县
1978,51346,44.43,84.67,乌苏市
1979,51145,46.55,83.65,额敏县
1980,51357,44.33,85.62,沙湾县
1981,51241,45.93,83.6,托里县
1982,51137,46.2,82.93,裕民县
1983,51156,46.78,85.72,和布克赛尔蒙古自治县
1984,51060,47.7,86.87,布尔津县
1985,51087,46.98,89.52,富蕴县
1986,51068,47.12,87.47,福海县
1987,51053,48.05,86.4,哈巴河县
1988,51186,46.67,90.38,青河县
1989,51059,47.43,85.87,吉木乃县
1990,51356,44.32,86.05,石河子市
1991,51730,40.55,81.27,阿拉尔市
